Set	Gene
Astrocyte	ENSG00000235092
Astrocyte	ENSG00000115738
Astrocyte	ENSG00000169006
Astrocyte	ENSG00000134324
Astrocyte	ENSG00000157833
Astrocyte	ENSG00000138029
Astrocyte	ENSG00000138080
Astrocyte	ENSG00000189350
Astrocyte	ENSG00000231826
Astrocyte	ENSG00000230587
Astrocyte	ENSG00000115239
Astrocyte	ENSG00000119737
Astrocyte	ENSG00000115380
Astrocyte	ENSG00000228414
Astrocyte	ENSG00000226622
Astrocyte	ENSG00000115507
Astrocyte	ENSG00000235725
Astrocyte	ENSG00000273064
Astrocyte	ENSG00000144040
Astrocyte	ENSG00000284308
Astrocyte	ENSG00000115350
Astrocyte	ENSG00000152284
Astrocyte	ENSG00000115525
Astrocyte	ENSG00000168658
Astrocyte	ENSG00000119147
Astrocyte	ENSG00000198075
Astrocyte	ENSG00000270019
Astrocyte	ENSG00000163083
Astrocyte	ENSG00000074047
Astrocyte	ENSG00000176601
Astrocyte	ENSG00000123610
Astrocyte	ENSG00000078098
Astrocyte	ENSG00000077380
Astrocyte	ENSG00000232555
Astrocyte	ENSG00000284052
Astrocyte	ENSG00000115419
Astrocyte	ENSG00000138378
Astrocyte	ENSG00000233766
Astrocyte	ENSG00000115461
Astrocyte	ENSG00000158428
Astrocyte	ENSG00000173699
Astrocyte	ENSG00000204128
Astrocyte	ENSG00000233611
Astrocyte	ENSG00000132321
Astrocyte	ENSG00000144476
Astrocyte	ENSG00000226022
Astrocyte	ENSG00000163702
Astrocyte	ENSG00000132164
Astrocyte	ENSG00000286962
Astrocyte	ENSG00000154764
Astrocyte	ENSG00000154822
Astrocyte	ENSG00000152642
Astrocyte	ENSG00000187091
Astrocyte	ENSG00000168036
Astrocyte	ENSG00000010282
Astrocyte	ENSG00000144649
Astrocyte	ENSG00000164050
Astrocyte	ENSG00000172037
Astrocyte	ENSG00000182179
Astrocyte	ENSG00000056736
Astrocyte	ENSG00000168306
Astrocyte	ENSG00000168309
Astrocyte	ENSG00000144749
Astrocyte	ENSG00000287158
Astrocyte	ENSG00000091986
Astrocyte	ENSG00000144857
Astrocyte	ENSG00000178075
Astrocyte	ENSG00000244286
Astrocyte	ENSG00000144909
Astrocyte	ENSG00000144908
Astrocyte	ENSG00000246022
Astrocyte	ENSG00000184897
Astrocyte	ENSG00000261051
Astrocyte	ENSG00000114698
Astrocyte	ENSG00000198843
Astrocyte	ENSG00000287706
Astrocyte	ENSG00000114790
Astrocyte	ENSG00000114204
Astrocyte	ENSG00000174776
Astrocyte	ENSG00000286695
Astrocyte	ENSG00000241098
Astrocyte	ENSG00000244247
Astrocyte	ENSG00000287941
Astrocyte	ENSG00000053524
Astrocyte	ENSG00000244405
Astrocyte	ENSG00000127241
Astrocyte	ENSG00000283175
Astrocyte	ENSG00000113916
Astrocyte	ENSG00000187527
Astrocyte	ENSG00000127249
Astrocyte	ENSG00000114315
Astrocyte	ENSG00000068078
Astrocyte	ENSG00000087266
Astrocyte	ENSG00000173040
Astrocyte	ENSG00000072840
Astrocyte	ENSG00000109501
Astrocyte	ENSG00000004468
Astrocyte	ENSG00000145147
Astrocyte	ENSG00000163285
Astrocyte	ENSG00000171476
Astrocyte	ENSG00000163453
Astrocyte	ENSG00000245067
Astrocyte	ENSG00000080493
Astrocyte	ENSG00000251442
Astrocyte	ENSG00000249307
Astrocyte	ENSG00000156269
Astrocyte	ENSG00000138678
Astrocyte	ENSG00000118762
Astrocyte	ENSG00000138696
Astrocyte	ENSG00000138823
Astrocyte	ENSG00000164089
Astrocyte	ENSG00000174749
Astrocyte	ENSG00000173376
Astrocyte	ENSG00000151458
Astrocyte	ENSG00000287021
Astrocyte	ENSG00000151012
Astrocyte	ENSG00000251372
Astrocyte	ENSG00000250969
Astrocyte	ENSG00000272727
Astrocyte	ENSG00000286371
Astrocyte	ENSG00000121207
Astrocyte	ENSG00000248429
Astrocyte	ENSG00000287544
Astrocyte	ENSG00000251165
Astrocyte	ENSG00000083857
Astrocyte	ENSG00000078295
Astrocyte	ENSG00000250761
Astrocyte	ENSG00000249332
Astrocyte	ENSG00000286377
Astrocyte	ENSG00000113456
Astrocyte	ENSG00000164188
Astrocyte	ENSG00000249740
Astrocyte	ENSG00000185305
Astrocyte	ENSG00000248371
Astrocyte	ENSG00000251613
Astrocyte	ENSG00000049860
Astrocyte	ENSG00000281327
Astrocyte	ENSG00000287783
Astrocyte	ENSG00000287862
Astrocyte	ENSG00000250156
Astrocyte	ENSG00000271904
Astrocyte	ENSG00000249984
Astrocyte	ENSG00000248528
Astrocyte	ENSG00000236882
Astrocyte	ENSG00000145721
Astrocyte	ENSG00000134982
Astrocyte	ENSG00000286839
Astrocyte	ENSG00000152503
Astrocyte	ENSG00000145782
Astrocyte	ENSG00000155324
Astrocyte	ENSG00000250602
Astrocyte	ENSG00000145824
Astrocyte	ENSG00000145832
Astrocyte	ENSG00000254239
Astrocyte	ENSG00000250284
Astrocyte	ENSG00000146005
Astrocyte	ENSG00000113721
Astrocyte	ENSG00000254333
Astrocyte	ENSG00000249035
Astrocyte	ENSG00000253978
Astrocyte	ENSG00000113645
Astrocyte	ENSG00000254211
Astrocyte	ENSG00000113749
Astrocyte	ENSG00000137198
Astrocyte	ENSG00000172201
Astrocyte	ENSG00000285703
Astrocyte	ENSG00000204520
Astrocyte	ENSG00000228727
Astrocyte	ENSG00000231852
Astrocyte	ENSG00000007866
Astrocyte	ENSG00000235033
Astrocyte	ENSG00000285838
Astrocyte	ENSG00000288088
Astrocyte	ENSG00000287939
Astrocyte	ENSG00000233237
Astrocyte	ENSG00000229862
Astrocyte	ENSG00000231652
Astrocyte	ENSG00000156535
Astrocyte	ENSG00000223786
Astrocyte	ENSG00000271945
Astrocyte	ENSG00000083123
Astrocyte	ENSG00000260645
Astrocyte	ENSG00000135318
Astrocyte	ENSG00000112333
Astrocyte	ENSG00000123505
Astrocyte	ENSG00000112769
Astrocyte	ENSG00000271208
Astrocyte	ENSG00000111860
Astrocyte	ENSG00000152661
Astrocyte	ENSG00000285941
Astrocyte	ENSG00000226409
Astrocyte	ENSG00000237742
Astrocyte	ENSG00000016402
Astrocyte	ENSG00000135540
Astrocyte	ENSG00000225177
Astrocyte	ENSG00000238099
Astrocyte	ENSG00000228408
Astrocyte	ENSG00000225924
Astrocyte	ENSG00000092820
Astrocyte	ENSG00000235538
Astrocyte	ENSG00000287550
Astrocyte	ENSG00000280850
Astrocyte	ENSG00000071242
Astrocyte	ENSG00000106003
Astrocyte	ENSG00000136297
Astrocyte	ENSG00000164638
Astrocyte	ENSG00000187546
Astrocyte	ENSG00000106511
Astrocyte	ENSG00000106546
Astrocyte	ENSG00000048052
Astrocyte	ENSG00000225792
Astrocyte	ENSG00000234336
Astrocyte	ENSG00000255690
Astrocyte	ENSG00000240583
Astrocyte	ENSG00000180347
Astrocyte	ENSG00000287651
Astrocyte	ENSG00000287893
Astrocyte	ENSG00000106571
Astrocyte	ENSG00000164708
Astrocyte	ENSG00000106624
Astrocyte	ENSG00000146729
Astrocyte	ENSG00000164776
Astrocyte	ENSG00000164659
Astrocyte	ENSG00000127993
Astrocyte	ENSG00000105810
Astrocyte	ENSG00000236197
Astrocyte	ENSG00000005421
Astrocyte	ENSG00000105852
Astrocyte	ENSG00000005981
Astrocyte	ENSG00000185955
Astrocyte	ENSG00000128563
Astrocyte	ENSG00000128536
Astrocyte	ENSG00000164604
Astrocyte	ENSG00000077063
Astrocyte	ENSG00000234418
Astrocyte	ENSG00000135245
Astrocyte	ENSG00000128602
Astrocyte	ENSG00000253764
Astrocyte	ENSG00000269918
Astrocyte	ENSG00000184608
Astrocyte	ENSG00000154319
Astrocyte	ENSG00000253944
Astrocyte	ENSG00000253671
Astrocyte	ENSG00000134020
Astrocyte	ENSG00000120885
Astrocyte	ENSG00000168077
Astrocyte	ENSG00000253875
Astrocyte	ENSG00000272338
Astrocyte	ENSG00000183779
Astrocyte	ENSG00000137561
Astrocyte	ENSG00000287127
Astrocyte	ENSG00000147576
Astrocyte	ENSG00000104313
Astrocyte	ENSG00000164749
Astrocyte	ENSG00000249328
Astrocyte	ENSG00000272425
Astrocyte	ENSG00000253859
Astrocyte	ENSG00000164949
Astrocyte	ENSG00000034677
Astrocyte	ENSG00000253824
Astrocyte	ENSG00000104408
Astrocyte	ENSG00000104447
Astrocyte	ENSG00000172164
Astrocyte	ENSG00000170961
Astrocyte	ENSG00000178764
Astrocyte	ENSG00000170873
Astrocyte	ENSG00000173334
Astrocyte	ENSG00000153310
Astrocyte	ENSG00000287195
Astrocyte	ENSG00000169436
Astrocyte	ENSG00000104518
Astrocyte	ENSG00000178685
Astrocyte	ENSG00000178814
Astrocyte	ENSG00000167701
Astrocyte	ENSG00000232104
Astrocyte	ENSG00000107249
Astrocyte	ENSG00000230001
Astrocyte	ENSG00000096968
Astrocyte	ENSG00000137033
Astrocyte	ENSG00000147854
Astrocyte	ENSG00000236924
Astrocyte	ENSG00000225472
Astrocyte	ENSG00000287708
Astrocyte	ENSG00000137154
Astrocyte	ENSG00000287318
Astrocyte	ENSG00000236306
Astrocyte	ENSG00000276759
Astrocyte	ENSG00000164976
Astrocyte	ENSG00000137076
Astrocyte	ENSG00000107242
Astrocyte	ENSG00000135063
Astrocyte	ENSG00000165091
Astrocyte	ENSG00000165092
Astrocyte	ENSG00000185920
Astrocyte	ENSG00000225194
Astrocyte	ENSG00000275465
Astrocyte	ENSG00000148229
Astrocyte	ENSG00000196739
Astrocyte	ENSG00000173077
Astrocyte	ENSG00000041982
Astrocyte	ENSG00000284977
Astrocyte	ENSG00000148204
Astrocyte	ENSG00000175287
Astrocyte	ENSG00000184925
Astrocyte	ENSG00000214402
Astrocyte	ENSG00000054179
Astrocyte	ENSG00000198435
Astrocyte	ENSG00000287560
Astrocyte	ENSG00000170525
Astrocyte	ENSG00000215244
Astrocyte	ENSG00000212743
Astrocyte	ENSG00000176244
Astrocyte	ENSG00000148482
Astrocyte	ENSG00000151023
Astrocyte	ENSG00000280809
Astrocyte	ENSG00000165507
Astrocyte	ENSG00000285294
Astrocyte	ENSG00000276850
Astrocyte	ENSG00000170324
Astrocyte	ENSG00000165449
Astrocyte	ENSG00000151150
Astrocyte	ENSG00000165730
Astrocyte	ENSG00000165732
Astrocyte	ENSG00000156510
Astrocyte	ENSG00000148734
Astrocyte	ENSG00000107736
Astrocyte	ENSG00000168209
Astrocyte	ENSG00000148660
Astrocyte	ENSG00000230417
Astrocyte	ENSG00000148604
Astrocyte	ENSG00000148672
Astrocyte	ENSG00000119938
Astrocyte	ENSG00000095637
Astrocyte	ENSG00000165887
Astrocyte	ENSG00000241935
Astrocyte	ENSG00000155254
Astrocyte	ENSG00000172987
Astrocyte	ENSG00000043591
Astrocyte	ENSG00000228484
Astrocyte	ENSG00000229847
Astrocyte	ENSG00000170370
Astrocyte	ENSG00000269821
Astrocyte	ENSG00000121236
Astrocyte	ENSG00000254860
Astrocyte	ENSG00000148926
Astrocyte	ENSG00000133800
Astrocyte	ENSG00000072952
Astrocyte	ENSG00000011405
Astrocyte	ENSG00000255418
Astrocyte	ENSG00000129151
Astrocyte	ENSG00000007372
Astrocyte	ENSG00000281880
Astrocyte	ENSG00000026508
Astrocyte	ENSG00000110436
Astrocyte	ENSG00000149090
Astrocyte	ENSG00000255300
Astrocyte	ENSG00000255109
Astrocyte	ENSG00000134817
Astrocyte	ENSG00000124942
Astrocyte	ENSG00000149489
Astrocyte	ENSG00000197901
Astrocyte	ENSG00000149782
Astrocyte	ENSG00000068976
Astrocyte	ENSG00000149792
Astrocyte	ENSG00000131626
Astrocyte	ENSG00000165458
Astrocyte	ENSG00000186642
Astrocyte	ENSG00000137478
Astrocyte	ENSG00000245832
Astrocyte	ENSG00000182103
Astrocyte	ENSG00000110218
Astrocyte	ENSG00000137693
Astrocyte	ENSG00000255337
Astrocyte	ENSG00000110723
Astrocyte	ENSG00000196167
Astrocyte	ENSG00000214290
Astrocyte	ENSG00000166682
Astrocyte	ENSG00000166741
Astrocyte	ENSG00000221932
Astrocyte	ENSG00000280832
Astrocyte	ENSG00000159403
Astrocyte	ENSG00000059804
Astrocyte	ENSG00000166535
Astrocyte	ENSG00000134531
Astrocyte	ENSG00000188991
Astrocyte	ENSG00000008394
Astrocyte	ENSG00000139155
Astrocyte	ENSG00000134548
Astrocyte	ENSG00000069431
Astrocyte	ENSG00000257022
Astrocyte	ENSG00000250166
Astrocyte	ENSG00000111731
Astrocyte	ENSG00000152936
Astrocyte	ENSG00000258144
Astrocyte	ENSG00000185610
Astrocyte	ENSG00000257319
Astrocyte	ENSG00000050426
Astrocyte	ENSG00000135424
Astrocyte	ENSG00000025423
Astrocyte	ENSG00000111087
Astrocyte	ENSG00000257443
Astrocyte	ENSG00000258048
Astrocyte	ENSG00000198774
Astrocyte	ENSG00000180263
Astrocyte	ENSG00000196091
Astrocyte	ENSG00000111783
Astrocyte	ENSG00000136003
Astrocyte	ENSG00000110887
Astrocyte	ENSG00000256139
Astrocyte	ENSG00000076555
Astrocyte	ENSG00000186815
Astrocyte	ENSG00000135094
Astrocyte	ENSG00000152137
Astrocyte	ENSG00000121742
Astrocyte	ENSG00000276476
Astrocyte	ENSG00000186047
Astrocyte	ENSG00000287876
Astrocyte	ENSG00000286330
Astrocyte	ENSG00000226240
Astrocyte	ENSG00000136160
Astrocyte	ENSG00000234377
Astrocyte	ENSG00000271776
Astrocyte	ENSG00000284196
Astrocyte	ENSG00000281721
Astrocyte	ENSG00000285684
Astrocyte	ENSG00000282997
Astrocyte	ENSG00000238230
Astrocyte	ENSG00000227640
Astrocyte	ENSG00000134873
Astrocyte	ENSG00000139835
Astrocyte	ENSG00000258918
Astrocyte	ENSG00000165795
Astrocyte	ENSG00000100968
Astrocyte	ENSG00000258548
Astrocyte	ENSG00000151322
Astrocyte	ENSG00000258479
Astrocyte	ENSG00000258537
Astrocyte	ENSG00000087301
Astrocyte	ENSG00000258926
Astrocyte	ENSG00000258777
Astrocyte	ENSG00000259146
Astrocyte	ENSG00000100767
Astrocyte	ENSG00000259065
Astrocyte	ENSG00000140090
Astrocyte	ENSG00000196136
Astrocyte	ENSG00000246223
Astrocyte	ENSG00000184916
Astrocyte	ENSG00000248905
Astrocyte	ENSG00000259446
Astrocyte	ENSG00000188549
Astrocyte	ENSG00000287704
Astrocyte	ENSG00000259255
Astrocyte	ENSG00000259240
Astrocyte	ENSG00000183578
Astrocyte	ENSG00000128849
Astrocyte	ENSG00000286495
Astrocyte	ENSG00000171956
Astrocyte	ENSG00000259223
Astrocyte	ENSG00000286457
Astrocyte	ENSG00000287508
Astrocyte	ENSG00000273792
Astrocyte	ENSG00000259616
Astrocyte	ENSG00000259675
Astrocyte	ENSG00000074410
Astrocyte	ENSG00000259459
Astrocyte	ENSG00000241839
Astrocyte	ENSG00000166839
Astrocyte	ENSG00000186198
Astrocyte	ENSG00000277351
Astrocyte	ENSG00000103710
Astrocyte	ENSG00000103742
Astrocyte	ENSG00000137834
Astrocyte	ENSG00000259347
Astrocyte	ENSG00000260898
Astrocyte	ENSG00000285729
Astrocyte	ENSG00000173548
Astrocyte	ENSG00000103740
Astrocyte	ENSG00000103811
Astrocyte	ENSG00000259417
Astrocyte	ENSG00000259407
Astrocyte	ENSG00000259416
Astrocyte	ENSG00000140522
Astrocyte	ENSG00000166819
Astrocyte	ENSG00000259685
Astrocyte	ENSG00000182175
Astrocyte	ENSG00000257060
Astrocyte	ENSG00000259275
Astrocyte	ENSG00000261663
Astrocyte	ENSG00000168140
Astrocyte	ENSG00000205832
Astrocyte	ENSG00000153446
Astrocyte	ENSG00000213853
Astrocyte	ENSG00000038532
Astrocyte	ENSG00000263033
Astrocyte	ENSG00000166501
Astrocyte	ENSG00000176046
Astrocyte	ENSG00000125148
Astrocyte	ENSG00000169715
Astrocyte	ENSG00000205364
Astrocyte	ENSG00000198417
Astrocyte	ENSG00000125144
Astrocyte	ENSG00000187193
Astrocyte	ENSG00000181938
Astrocyte	ENSG00000217555
Astrocyte	ENSG00000213398
Astrocyte	ENSG00000214353
Astrocyte	ENSG00000260876
Astrocyte	ENSG00000261390
Astrocyte	ENSG00000262050
Astrocyte	ENSG00000167723
Astrocyte	ENSG00000262165
Astrocyte	ENSG00000185245
Astrocyte	ENSG00000141485
Astrocyte	ENSG00000267532
Astrocyte	ENSG00000161955
Astrocyte	ENSG00000125434
Astrocyte	ENSG00000263400
Astrocyte	ENSG00000264016
Astrocyte	ENSG00000233670
Astrocyte	ENSG00000263508
Astrocyte	ENSG00000170425
Astrocyte	ENSG00000072310
Astrocyte	ENSG00000109084
Astrocyte	ENSG00000109113
Astrocyte	ENSG00000271447
Astrocyte	ENSG00000131771
Astrocyte	ENSG00000173991
Astrocyte	ENSG00000141744
Astrocyte	ENSG00000264968
Astrocyte	ENSG00000141756
Astrocyte	ENSG00000131095
Astrocyte	ENSG00000136448
Astrocyte	ENSG00000161714
Astrocyte	ENSG00000158955
Astrocyte	ENSG00000167107
Astrocyte	ENSG00000136449
Astrocyte	ENSG00000154217
Astrocyte	ENSG00000264754
Astrocyte	ENSG00000154262
Astrocyte	ENSG00000154265
Astrocyte	ENSG00000153822
Astrocyte	ENSG00000260785
Astrocyte	ENSG00000286387
Astrocyte	ENSG00000228639
Astrocyte	ENSG00000234899
Astrocyte	ENSG00000125398
Astrocyte	ENSG00000133195
Astrocyte	ENSG00000179604
Astrocyte	ENSG00000246731
Astrocyte	ENSG00000109062
Astrocyte	ENSG00000161509
Astrocyte	ENSG00000132470
Astrocyte	ENSG00000132481
Astrocyte	ENSG00000070731
Astrocyte	ENSG00000035862
Astrocyte	ENSG00000158270
Astrocyte	ENSG00000262001
Astrocyte	ENSG00000082397
Astrocyte	ENSG00000101680
Astrocyte	ENSG00000154040
Astrocyte	ENSG00000171885
Astrocyte	ENSG00000134769
Astrocyte	ENSG00000141469
Astrocyte	ENSG00000152223
Astrocyte	ENSG00000134042
Astrocyte	ENSG00000171791
Astrocyte	ENSG00000187773
Astrocyte	ENSG00000287281
Astrocyte	ENSG00000266256
Astrocyte	ENSG00000256463
Astrocyte	ENSG00000185761
Astrocyte	ENSG00000185988
Astrocyte	ENSG00000267283
Astrocyte	ENSG00000099840
Astrocyte	ENSG00000099860
Astrocyte	ENSG00000105255
Astrocyte	ENSG00000167676
Astrocyte	ENSG00000214456
Astrocyte	ENSG00000087903
Astrocyte	ENSG00000267299
Astrocyte	ENSG00000167772
Astrocyte	ENSG00000080573
Astrocyte	ENSG00000205517
Astrocyte	ENSG00000186529
Astrocyte	ENSG00000186204
Astrocyte	ENSG00000171903
Astrocyte	ENSG00000188039
Astrocyte	ENSG00000160111
Astrocyte	ENSG00000267014
Astrocyte	ENSG00000130876
Astrocyte	ENSG00000153885
Astrocyte	ENSG00000153902
Astrocyte	ENSG00000266964
Astrocyte	ENSG00000090006
Astrocyte	ENSG00000130203
Astrocyte	ENSG00000130208
Astrocyte	ENSG00000125744
Astrocyte	ENSG00000259605
Astrocyte	ENSG00000124440
Astrocyte	ENSG00000269124
Astrocyte	ENSG00000169515
Astrocyte	ENSG00000024422
Astrocyte	ENSG00000142233
Astrocyte	ENSG00000269959
Astrocyte	ENSG00000179820
Astrocyte	ENSG00000167614
Astrocyte	ENSG00000286288
Astrocyte	ENSG00000276649
Astrocyte	ENSG00000233896
Astrocyte	ENSG00000088826
Astrocyte	ENSG00000173418
Astrocyte	ENSG00000279082
Astrocyte	ENSG00000101439
Astrocyte	ENSG00000286117
Astrocyte	ENSG00000154930
Astrocyte	ENSG00000125968
Astrocyte	ENSG00000101400
Astrocyte	ENSG00000174306
Astrocyte	ENSG00000166913
Astrocyte	ENSG00000124145
Astrocyte	ENSG00000182931
Astrocyte	ENSG00000124104
Astrocyte	ENSG00000100979
Astrocyte	ENSG00000197496
Astrocyte	ENSG00000064655
Astrocyte	ENSG00000101144
Astrocyte	ENSG00000101198
Astrocyte	ENSG00000275620
Astrocyte	ENSG00000101199
Astrocyte	ENSG00000215386
Astrocyte	ENSG00000182902
Astrocyte	ENSG00000236754
Astrocyte	ENSG00000100033
Astrocyte	ENSG00000183773
Astrocyte	ENSG00000183579
Astrocyte	ENSG00000100276
Astrocyte	ENSG00000176635
Astrocyte	ENSG00000239282
Astrocyte	ENSG00000242114
Astrocyte	ENSG00000183963
Astrocyte	ENSG00000128311
Astrocyte	ENSG00000230912
Astrocyte	ENSG00000100412
Astrocyte	ENSG00000077942
Astrocyte	ENSG00000231711
Astrocyte	ENSG00000287225
Astrocyte	ENSG00000100427
Astrocyte	ENSG00000062096
Astrocyte	ENSG00000047648
Astrocyte	ENSG00000147010
Astrocyte	ENSG00000102174
Astrocyte	ENSG00000169306
Astrocyte	ENSG00000101955
Astrocyte	ENSG00000147124
Astrocyte	ENSG00000012211
Astrocyte	ENSG00000130055
Astrocyte	ENSG00000000003
Astrocyte	ENSG00000102359
Astrocyte	ENSG00000102362
Astrocyte	ENSG00000126016
Astrocyte	ENSG00000171388
Astrocyte	ENSG00000228659
Astrocyte	ENSG00000147255
Astrocyte	ENSG00000076716
Astrocyte	ENSG00000102241
Astrocyte	ENSG00000232611
Astrocyte	ENSG00000184343
Astrocyte	ENSG00000099725
Astrocyte	ENSG00000277196
Endo	ENSG00000187961
Endo	ENSG00000272512
Endo	ENSG00000188157
Endo	ENSG00000176022
Endo	ENSG00000160087
Endo	ENSG00000230415
Endo	ENSG00000162572
Endo	ENSG00000224051
Endo	ENSG00000162576
Endo	ENSG00000197785
Endo	ENSG00000215014
Endo	ENSG00000228594
Endo	ENSG00000272106
Endo	ENSG00000189339
Endo	ENSG00000008128
Endo	ENSG00000142609
Endo	ENSG00000067606
Endo	ENSG00000149527
Endo	ENSG00000157881
Endo	ENSG00000157870
Endo	ENSG00000215912
Endo	ENSG00000169598
Endo	ENSG00000198912
Endo	ENSG00000131697
Endo	ENSG00000069424
Endo	ENSG00000116254
Endo	ENSG00000116251
Endo	ENSG00000215788
Endo	ENSG00000171680
Endo	ENSG00000162408
Endo	ENSG00000041988
Endo	ENSG00000171735
Endo	ENSG00000116288
Endo	ENSG00000162426
Endo	ENSG00000049239
Endo	ENSG00000171612
Endo	ENSG00000171608
Endo	ENSG00000178585
Endo	ENSG00000173614
Endo	ENSG00000130939
Endo	ENSG00000054523
Endo	ENSG00000284642
Endo	ENSG00000175279
Endo	ENSG00000160049
Endo	ENSG00000271895
Endo	ENSG00000226849
Endo	ENSG00000198793
Endo	ENSG00000204624
Endo	ENSG00000132879
Endo	ENSG00000116663
Endo	ENSG00000116670
Endo	ENSG00000011021
Endo	ENSG00000083444
Endo	ENSG00000116691
Endo	ENSG00000028137
Endo	ENSG00000231606
Endo	ENSG00000234593
Endo	ENSG00000142621
Endo	ENSG00000142634
Endo	ENSG00000116786
Endo	ENSG00000162461
Endo	ENSG00000116809
Endo	ENSG00000037637
Endo	ENSG00000226029
Endo	ENSG00000219481
Endo	ENSG00000226526
Endo	ENSG00000159363
Endo	ENSG00000117118
Endo	ENSG00000179051
Endo	ENSG00000117154
Endo	ENSG00000159423
Endo	ENSG00000169991
Endo	ENSG00000053372
Endo	ENSG00000040487
Endo	ENSG00000158747
Endo	ENSG00000169914
Endo	ENSG00000117298
Endo	ENSG00000076864
Endo	ENSG00000218510
Endo	ENSG00000133216
Endo	ENSG00000249087
Endo	ENSG00000117318
Endo	ENSG00000011009
Endo	ENSG00000117305
Endo	ENSG00000185436
Endo	ENSG00000001460
Endo	ENSG00000001461
Endo	ENSG00000117614
Endo	ENSG00000183726
Endo	ENSG00000157978
Endo	ENSG00000117632
Endo	ENSG00000158008
Endo	ENSG00000142675
Endo	ENSG00000158062
Endo	ENSG00000117676
Endo	ENSG00000198746
Endo	ENSG00000142784
Endo	ENSG00000126698
Endo	ENSG00000130766
Endo	ENSG00000180198
Endo	ENSG00000242125
Endo	ENSG00000180098
Endo	ENSG00000159023
Endo	ENSG00000142910
Endo	ENSG00000121753
Endo	ENSG00000203325
Endo	ENSG00000121775
Endo	ENSG00000160050
Endo	ENSG00000160055
Endo	ENSG00000273274
Endo	ENSG00000176261
Endo	ENSG00000162522
Endo	ENSG00000116514
Endo	ENSG00000004455
Endo	ENSG00000142920
Endo	ENSG00000121903
Endo	ENSG00000121904
Endo	ENSG00000116544
Endo	ENSG00000243749
Endo	ENSG00000227409
Endo	ENSG00000239636
Endo	ENSG00000116819
Endo	ENSG00000142686
Endo	ENSG00000134698
Endo	ENSG00000054116
Endo	ENSG00000116871
Endo	ENSG00000142694
Endo	ENSG00000196182
Endo	ENSG00000163873
Endo	ENSG00000163879
Endo	ENSG00000116922
Endo	ENSG00000183317
Endo	ENSG00000185090
Endo	ENSG00000116954
Endo	ENSG00000228436
Endo	ENSG00000131233
