Set	Gene
Astrocyte	23086
Astrocyte	399948
Astrocyte	120376
Astrocyte	80975
Astrocyte	4837
Astrocyte	641654
Astrocyte	NA
Astrocyte	715
Astrocyte	6515
Astrocyte	144568
Astrocyte	2012
Astrocyte	729025
Astrocyte	4257
Astrocyte	53919
Astrocyte	80763
Astrocyte	10060
Astrocyte	NA
Astrocyte	NA
Astrocyte	9847
Astrocyte	160492
Astrocyte	105369730
Astrocyte	440097
Astrocyte	NA
Astrocyte	25875
Astrocyte	3679
Astrocyte	8630
Astrocyte	2735
Astrocyte	NA
Astrocyte	NA
Astrocyte	9182
Astrocyte	55785
Astrocyte	4604
Astrocyte	5992
Astrocyte	23479
Astrocyte	1610
Astrocyte	NA
Astrocyte	32
Astrocyte	53373
Astrocyte	10993
Astrocyte	26353
Astrocyte	10804
Astrocyte	100506622
Astrocyte	220107
Astrocyte	NA
Astrocyte	105370259
Astrocyte	100874151
Astrocyte	1910
Astrocyte	100874222
Astrocyte	780529
Astrocyte	NA
Astrocyte	NA
Astrocyte	NA
Astrocyte	NA
Astrocyte	101927248
Astrocyte	100507533
Astrocyte	9071
Astrocyte	79774
Astrocyte	NA
Astrocyte	57447
Astrocyte	4776
Astrocyte	100505967
Astrocyte	64067
Astrocyte	NA
Astrocyte	145438
Astrocyte	57544
Astrocyte	105370525
Astrocyte	NA
Astrocyte	NA
Astrocyte	89932
Astrocyte	NA
Astrocyte	123041
Astrocyte	12
Astrocyte	388011
Astrocyte	3714
Astrocyte	342184
Astrocyte	101928134
Astrocyte	388115
Astrocyte	NA
Astrocyte	NA
Astrocyte	109729174
Astrocyte	388121
Astrocyte	84952
Astrocyte	NA
Astrocyte	27023
Astrocyte	NA
Astrocyte	NA
Astrocyte	NA
Astrocyte	NA
Astrocyte	NA
Astrocyte	NA
Astrocyte	771
Astrocyte	NA
Astrocyte	80301
Astrocyte	348094
Astrocyte	123264
Astrocyte	NA
Astrocyte	51285
Astrocyte	57722
Astrocyte	4091
Astrocyte	NA
Astrocyte	100287559
Astrocyte	NA
Astrocyte	257364
Astrocyte	23205
Astrocyte	1512
Astrocyte	100996492
Astrocyte	NA
Astrocyte	NA
Astrocyte	6017
Astrocyte	5346
Astrocyte	NA
Astrocyte	56963
Astrocyte	NA
Astrocyte	NA
Astrocyte	NA
Astrocyte	114990
Astrocyte	342346
Astrocyte	146556
Astrocyte	2013
Astrocyte	23274
Astrocyte	NA
Astrocyte	5579
Astrocyte	26471
Astrocyte	4502
Astrocyte	4493
Astrocyte	4499
Astrocyte	4494
Astrocyte	4495
Astrocyte	4501
Astrocyte	64785
Astrocyte	51192
Astrocyte	3931
Astrocyte	100130894
Astrocyte	101928248
Astrocyte	102467146
Astrocyte	NA
Astrocyte	162514
Astrocyte	119139905
Astrocyte	2811
Astrocyte	284111
Astrocyte	100506755
Astrocyte	8741
Astrocyte	399512
Astrocyte	101101775
Astrocyte	NA
Astrocyte	644139
Astrocyte	NA
Astrocyte	136
Astrocyte	6720
Astrocyte	27346
Astrocyte	83871
Astrocyte	79148
Astrocyte	84152
Astrocyte	8557
Astrocyte	5409
Astrocyte	NA
Astrocyte	60681
Astrocyte	2670
Astrocyte	4836
Astrocyte	113026
Astrocyte	7484
Astrocyte	80221
Astrocyte	84073
Astrocyte	26207
Astrocyte	NA
Astrocyte	23460
Astrocyte	23461
Astrocyte	3773
Astrocyte	101928165
Astrocyte	NA
Astrocyte	NA
Astrocyte	400618
Astrocyte	6662
Astrocyte	201266
Astrocyte	23580
Astrocyte	85001
Astrocyte	9368
Astrocyte	2905
Astrocyte	3691
Astrocyte	91107
Astrocyte	10610
Astrocyte	7077
Astrocyte	81035
Astrocyte	NA
Astrocyte	23136
Astrocyte	284217
Astrocyte	26256
Astrocyte	361
Astrocyte	1837
Astrocyte	6563
Astrocyte	57724
Astrocyte	83876
Astrocyte	596
Astrocyte	125704
Astrocyte	107985177
Astrocyte	284276
Astrocyte	27164
Astrocyte	339366
Astrocyte	126520
Astrocyte	NA
Astrocyte	113177
Astrocyte	4616
Astrocyte	79187
Astrocyte	729359
Astrocyte	440503
Astrocyte	5990
Astrocyte	NA
Astrocyte	51129
Astrocyte	50509
Astrocyte	57139
Astrocyte	4051
Astrocyte	66002
Astrocyte	57834
Astrocyte	284434
Astrocyte	27151
Astrocyte	NA
Astrocyte	56301
Astrocyte	79047
Astrocyte	163175
Astrocyte	5348
Astrocyte	8425
Astrocyte	348
Astrocyte	341
Astrocyte	6253
Astrocyte	NA
Astrocyte	64344
Astrocyte	NA
Astrocyte	83987
Astrocyte	30846
Astrocyte	126147
Astrocyte	102238594
Astrocyte	91663
Astrocyte	57348
Astrocyte	NA
Astrocyte	NA
Astrocyte	727993
Astrocyte	54498
Astrocyte	51126
Astrocyte	NA
Astrocyte	1471
Astrocyte	NA
Astrocyte	84532
Astrocyte	3397
Astrocyte	6640
Astrocyte	23051
Astrocyte	7529
Astrocyte	6385
Astrocyte	280664
Astrocyte	90203
Astrocyte	5360
Astrocyte	81031
Astrocyte	2139
Astrocyte	655
Astrocyte	128414
Astrocyte	100192386
Astrocyte	55738
Astrocyte	388815
Astrocyte	83733
Astrocyte	101929372
Astrocyte	5625
Astrocyte	150209
Astrocyte	84133
Astrocyte	10633
Astrocyte	150280
Astrocyte	652968
Astrocyte	51537
Astrocyte	6525
Astrocyte	7263
Astrocyte	NA
Astrocyte	50
Astrocyte	2192
Astrocyte	NA
Astrocyte	124905142
Astrocyte	23209
Astrocyte	416
Astrocyte	395
Astrocyte	30011
Astrocyte	5251
Astrocyte	11141
Astrocyte	8406
Astrocyte	7592
Astrocyte	4007
Astrocyte	54857
Astrocyte	7105
Astrocyte	27286
Astrocyte	94121
Astrocyte	154796
Astrocyte	8862
Astrocyte	104266960
Astrocyte	3547
Astrocyte	2239
Astrocyte	27336
Astrocyte	NA
Astrocyte	26576
Astrocyte	5616
Astrocyte	5625
Endo	339451
Endo	NA
Endo	375790
Endo	126792
Endo	118424
Endo	NA
Endo	6339
Endo	80772
Endo	54587
Endo	55210
Endo	NA
Endo	643988
Endo	NA
Endo	728661
Endo	728642
Endo	85452
Endo	5590
Endo	9651
Endo	55229
Endo	127281
Endo	100287898
Endo	1677
Endo	339448
Endo	261734
Endo	8514
Endo	26038
Endo	6146
Endo	8718
Endo	57449
Endo	79707
Endo	90326
Endo	23261
Endo	11315
Endo	50651
Endo	9563
Endo	84275
Endo	5293
Endo	56998
Endo	64802
Endo	10277
Endo	23095
Endo	NA
Endo	378708
Endo	1676
Endo	NA
Endo	NA
Endo	2475
Endo	57540
Endo	93611
Endo	26270
Endo	10459
Endo	1185
Endo	5351
Endo	60672
Endo	7133
Endo	NA
Endo	105376762
Endo	114827
Endo	79180
Endo	23207
Endo	284723
Endo	7709
Endo	54455
Endo	107984921
Endo	55672
Endo	NA
Endo	23400
Endo	6390
Endo	55920
Endo	84966
Endo	8659
Endo	126917
Endo	51154
Endo	54896
Endo	4681
Endo	23252
Endo	1889
Endo	5909
Endo	29092
Endo	2048
Endo	148898
Endo	3399
Endo	11313
Endo	3155
Endo	163702
Endo	90529
Endo	57185
Endo	25949
Endo	23585
Endo	26119
Endo	3925
Endo	2134
Endo	10256
Endo	91544
Endo	6195
Endo	63906
Endo	23038
Endo	22826
Endo	83667
Endo	1104
Endo	8420
Endo	54952
Endo	2035
Endo	64129
Endo	576
Endo	NA
Endo	55116
Endo	79140
Endo	56063
Endo	728116
Endo	339487
Endo	57648
Endo	127544
Endo	204
Endo	113451
Endo	7579
Endo	114784
Endo	58512
Endo	100506144
Endo	100861513
Endo	105378645
Endo	339488
Endo	127703
Endo	192670
Endo	27095
Endo	55700
Endo	55194
Endo	83931
Endo	2899
Endo	7802
Endo	54955
Endo	284656
Endo	149175
Endo	64121
Endo	105378663
Endo	81025
Endo	4725
Endo	26508
Endo	51440
Endo	54802
Endo	64744
Endo	65243
Endo	9783
Endo	NA
Endo	59269
Endo	84217
Endo	728621
Endo	NA
Endo	440584
Endo	10969
Endo	112950
Endo	NA
Endo	1802
Endo	8704
Endo	107984948
Endo	79639
Endo	339541
Endo	1263
Endo	149478
Endo	8891
Endo	79654
Endo	4595
Endo	25974
Endo	5052
Endo	10327
Endo	4678
Endo	51249
Endo	10489
Endo	387338
Endo	2166
Endo	64756
Endo	6491
Endo	79656
Endo	1996
Endo	105378716
Endo	79699
Endo	55268
Endo	148979
Endo	54432
Endo	606495
Endo	51253
Endo	NA
Endo	NA
Endo	NA
Endo	101927084
Endo	9829
Endo	NA
Endo	3953
Endo	NA
Endo	79819
Endo	23169
Endo	11147
Endo	1491
Endo	NA
Endo	105378798
Endo	127255
Endo	127254
Endo	127253
Endo	4438
Endo	256435
Endo	81849
Endo	5737
Endo	NA
Endo	NA
Endo	5567
Endo	148418
Endo	80135
Endo	148423
Endo	3491
Endo	105378828
Endo	101927891
Endo	56267
Endo	2634
Endo	NA
Endo	23507
Endo	400761
Endo	55144
Endo	105378853
Endo	284697
Endo	79871
Endo	388650
Endo	343099
Endo	2730
Endo	9411
Endo	100873932
Endo	400765
Endo	51375
Endo	163404
Endo	100129620
Endo	54873
Endo	163786
Endo	54482
Endo	1629
Endo	NA
Endo	NA
Endo	7412
Endo	102606465
Endo	280
Endo	254268
Endo	29899
Endo	6884
Endo	NA
Endo	57535
Endo	127002
Endo	284613
Endo	2948
Endo	2947
Endo	1435
Endo	440600
Endo	NA
Endo	3737
Endo	NA
Endo	10390
Endo	5016
Endo	NA
Endo	79084
Endo	128346
Endo	11218
Endo	3752
Endo	389
Endo	NA
Endo	6566
Endo	100506392
Endo	NA
Endo	100287722
Endo	148281
Endo	10286
Endo	4893
Endo	80143
Endo	476
Endo	8458
Endo	80263
Endo	10905
Endo	10885
Endo	6913
Endo	90874
Endo	107985194
Endo	100996732
Endo	284565
Endo	653519
Endo	10623
Endo	200035
Endo	8515
Endo	8799
Endo	10628
Endo	NA
Endo	9557
Endo	51205
Endo	101927468
Endo	9659
Endo	9900
Endo	10262
Endo	10903
Endo	11311
Endo	81611
Endo	9129
Endo	1893
Endo	100874054
Endo	55204
Endo	56882
Endo	6944
Endo	5710
Endo	57592
Endo	5298
Endo	5993
Endo	8991
Endo	57530
Endo	65005
Endo	11022
Endo	117145
Endo	NA
Endo	23557
Endo	11000
Endo	91181
Endo	3782
Endo	10654
Endo	8751
Endo	55974
Endo	200185
Endo	80128
Endo	7059
Endo	1196
Endo	57657
Endo	7818
Endo	28956
Endo	632
Endo	112770
Endo	7203
Endo	54865
Endo	81875
Endo	9047
Endo	375033
Endo	4332
Endo	8407
Endo	93183
Endo	3765
Endo	477
Endo	8682
Endo	23385
Endo	57216
Endo	5202
Endo	8703
Endo	4720
Endo	84134
Endo	6391
Endo	NA
Endo	9722
Endo	127933
Endo	51478
Endo	5999
Endo	8490
Endo	NA
Endo	7371
Endo	112268276
Endo	387597
Endo	84944
Endo	5451
Endo	8804
Endo	92241
Endo	55811
Endo	101978719
Endo	481
Endo	NA
Endo	2327
Endo	26052
Endo	284525
Endo	339416
Endo	91687
Endo	60674
Endo	84614
Endo	9674
Endo	107985228
Endo	NA
Endo	460
Endo	57795
Endo	89866
Endo	9917
Endo	64222
Endo	5768
Endo	NA
Endo	51278
Endo	777
Endo	NA
Endo	80896
Endo	NA
Endo	3915
Endo	23127
Endo	116461
Endo	81563
Endo	80267
Endo	116496
Endo	54823
Endo	102724919
Endo	NA
Endo	5997
Endo	51022
Endo	8707
Endo	NA
Endo	3075
Endo	23418
Endo	23528
Endo	23046
Endo	107985246
Endo	29089
Endo	127833
Endo	5877
Endo	51094
Endo	8497
Endo	134
Endo	5549
Endo	9877
Endo	127845
Endo	22874
Endo	NA
Endo	5287
Endo	10446
Endo	148808
Endo	5208
Endo	NA
Endo	1604
Endo	27042
Endo	255928
Endo	3756
Endo	84791
Endo	29937
Endo	128387
Endo	79805
Endo	100505832
Endo	51133
Endo	7399
Endo	55532
Endo	11221
Endo	NA
Endo	9015
Endo	375056
Endo	NA
Endo	55061
Endo	824
Endo	23219
Endo	4931
Endo	3930
Endo	10637
Endo	NA
Endo	116841
Endo	65094
Endo	79169
Endo	128308
Endo	200205
Endo	81559
Endo	105373159
Endo	5867
Endo	126731
Endo	23456
Endo	27097
Endo	9816
Endo	79605
Endo	440730
Endo	54627
Endo	80003
Endo	84451
Endo	148641
Endo	NA
Endo	388753
Endo	6894
Endo	6905
Endo	6905
Endo	4811
Endo	7107
Endo	128178
Endo	3964
Endo	NA
Endo	NA
Endo	56776
Endo	6000
Endo	NA
Endo	23596
Endo	1122
Endo	9859
Endo	100874263
Endo	116228
Endo	55083
Endo	64216
Endo	NA
Endo	25909
Endo	93474
Endo	79862
Endo	84838
Endo	NA
Endo	81466
Endo	26246
Endo	391192
Endo	55657
Endo	52
Endo	101927554
Endo	NA
Endo	124907726
Endo	728597
Endo	6664
Endo	NA
Endo	91543
Endo	339789
Endo	51692
Endo	NA
Endo	NA
Endo	29841
Endo	3241
Endo	4953
Endo	9687
Endo	23175
Endo	100506457
Endo	100499171
Endo	130502
Endo	388
Endo	60526
Endo	375190
Endo	79172
Endo	729723
Endo	22979
Endo	NA
Endo	1838
Endo	3797
Endo	3777
Endo	1058
Endo	56896
Endo	60509
Endo	10669
Endo	10113
Endo	7349
Endo	2976
Endo	8890
Endo	29959
Endo	84450
Endo	11321
Endo	64080
Endo	100505716
Endo	55006
Endo	23160
Endo	238
Endo	NA
Endo	51646
Endo	6683
Endo	NA
Endo	285045
Endo	253635
Endo	55471
Endo	10602
Endo	79833
Endo	100271715
Endo	130733
Endo	100128590
Endo	10128
Endo	2034
Endo	9419
Endo	57217
Endo	285051
Endo	101927043
Endo	56660
Endo	129285
Endo	9378
Endo	51130
Endo	23198
Endo	129852
Endo	NA
Endo	130162
Endo	NA
Endo	55704
Endo	114800
Endo	400955
Endo	53335
Endo	5966
Endo	150962
Endo	339803
Endo	200728
Endo	NA
Endo	51057
Endo	NA
Endo	29094
Endo	400958
Endo	6509
Endo	NA
Endo	23177
Endo	4211
Endo	644838
Endo	27247
Endo	307
Endo	4084
Endo	6637
Endo	119
Endo	113419
Endo	400961
Endo	NA
Endo	8291
Endo	94097
Endo	26056
Endo	10322
Endo	84279
Endo	10574
Endo	150726
Endo	10617
Endo	200424
Endo	57835
Endo	6242
Endo	83444
Endo	23559
Endo	7841
Endo	NA
Endo	27429
Endo	10505
Endo	56655
Endo	6869
Endo	1496
Endo	1768
Endo	84173
Endo	4144
Endo	8673
Endo	10791
Endo	129303
Endo	65055
Endo	51652
Endo	7549
Endo	344065
Endo	30818
Endo	51011
Endo	NA
Endo	23020
Endo	81562
Endo	151313
Endo	NA
Endo	728537
Endo	493753
Endo	80705
Endo	51601
Endo	254773
Endo	129530
Endo	10190
Endo	79031
Endo	3554
Endo	84804
Endo	130827
Endo	150568
Endo	100506421
Endo	102724691
Endo	9392
Endo	NA
Endo	79074
Endo	2274
Endo	27233
Endo	165055
Endo	205251
Endo	NA
Endo	376940
Endo	727851
Endo	150465
Endo	84172
Endo	84269
Endo	NA
Endo	6574
Endo	NA
Endo	150472
Endo	57628
Endo	389023
Endo	54520
Endo	130355
Endo	200373
Endo	5775
Endo	NA
Endo	274
Endo	2071
Endo	92856
Endo	50649
Endo	55041
Endo	653784
Endo	554226
Endo	NA
Endo	2863
Endo	344148
Endo	81615
Endo	NA
Endo	84083
Endo	3800
Endo	375287
Endo	4703
Endo	785
Endo	151188
Endo	114805
Endo	3760
Endo	101929378
Endo	130399
Endo	130940
Endo	151525
Endo	57282
Endo	25801
Endo	90134
Endo	22837
Endo	151258
Endo	101929680
Endo	6332
Endo	NA
Endo	105616981
Endo	115677
Endo	79675
Endo	129881
Endo	493911
Endo	254042
Endo	3655
Endo	79634
Endo	151556
Endo	NA
Endo	100130691
Endo	92104
Endo	129831
Endo	114880
Endo	2487
Endo	142679
Endo	NA
Endo	NA
Endo	NA
Endo	107985781
Endo	401024
Endo	NA
Endo	NA
Endo	NA
Endo	7035
Endo	1281
Endo	84128
Endo	30061
Endo	54529
Endo	94101
Endo	84281
Endo	3628
Endo	54842
Endo	105376748
Endo	4430
Endo	8436
Endo	NA
Endo	23671
Endo	57181
Endo	284992
Endo	80219
Endo	348751
Endo	79568
Endo	151246
Endo	60491
Endo	NA
Endo	285172
Endo	130540
Endo	151254
Endo	65062
Endo	7341
Endo	130026
Endo	79800
Endo	65065
Endo	1933
Endo	130752
Endo	NA
Endo	130749
Endo	151194
Endo	3417
Endo	6120
Endo	NA
Endo	NA
Endo	1373
Endo	2066
Endo	NA
Endo	79582
Endo	NA
Endo	402117
Endo	2335
Endo	646324
Endo	55825
Endo	92691
Endo	57574
Endo	NA
Endo	7145
Endo	7701
Endo	617
Endo	64320
Endo	9654
Endo	8941
Endo	3300
Endo	10290
Endo	114790
Endo	6508
Endo	10056
Endo	23704
Endo	130340
Endo	57624
Endo	1285
Endo	80704
Endo	101928765
Endo	92737
Endo	130888
Endo	151473
Endo	11262
Endo	51719
Endo	80210
Endo	5147
Endo	129563
Endo	NA
Endo	200765
Endo	9470
Endo	26058
Endo	3769
Endo	25791
Endo	10123
Endo	105373951
Endo	1293
Endo	10267
Endo	51540
Endo	80895
Endo	151174
Endo	117581
Endo	150678
Endo	51281
Endo	11132
Endo	547
Endo	23178
Endo	5510
Endo	51078
Endo	23192
Endo	101927174
Endo	10752
Endo	NA
Endo	NA
Endo	9901
Endo	25917
Endo	375323
Endo	64419
Endo	151835
Endo	4968
Endo	285367
Endo	3656
Endo	9797
Endo	6396
Endo	6538
Endo	6529
Endo	100874090
Endo	132001
Endo	80746
Endo	100129480
Endo	23609
Endo	23066
Endo	79885
Endo	131474
Endo	100505641
Endo	64432
Endo	100505696
Endo	131965
Endo	8292
Endo	26061
Endo	686
Endo	NA
Endo	NA
Endo	6304
Endo	NA
Endo	151651
Endo	NA
Endo	54995
Endo	116135
Endo	100873978
Endo	152189
Endo	25904
Endo	7342
Endo	23122
Endo	10777
Endo	6769
Endo	9881
Endo	4292
Endo	NA
Endo	339883
Endo	30
Endo	9941
Endo	11280
Endo	64651
Endo	NA
Endo	285266
Endo	956
Endo	253639
Endo	285268
Endo	54986
Endo	51188
Endo	4820
Endo	152206
Endo	54861
Endo	NA
Endo	285346
Endo	112840933
Endo	56992
Endo	131616
Endo	23016
Endo	25907
Endo	23395
Endo	NA
Endo	54585
Endo	259173
Endo	4634
Endo	5745
